round,domain,train_loss,kl_loss,acc
0,photo,1.3710424900054932,0.00670525711029768,0.4648862512363996
0,art_painting,1.7596932649612427,0.005910960026085377,0.24817518248175185
0,cartoon,0.9576458930969238,0.0061041261069476604,0.49044585987261147
0,sketch,1.302414059638977,0.0060220444574952126,0.4282994923857868
1,photo,0.9534193277359009,0.20006822049617767,0.506429277942631
1,art_painting,1.4655771255493164,0.20530441403388977,0.2883211678832117
1,cartoon,0.5598025321960449,0.17528249323368073,0.5329087048832272
1,sketch,0.901974618434906,0.19562286138534546,0.5891497461928934
2,photo,0.6513401865959167,0.1682787835597992,0.536102868447082
2,art_painting,1.1810739040374756,0.1505984365940094,0.2871046228710462
2,cartoon,0.3516945540904999,0.2051328420639038,0.5817409766454352
2,sketch,0.6809139251708984,0.24546906352043152,0.633248730964467
3,photo,0.39934179186820984,0.16486334800720215,0.5311572700296736
3,art_painting,0.8526317477226257,0.150655135512352,0.2773722627737226
3,cartoon,0.23796531558036804,0.22549739480018616,0.5881104033970276
3,sketch,0.5275495052337646,0.2546628415584564,0.6706852791878173
4,photo,0.26603931188583374,0.18361559510231018,0.5380811078140455
4,art_painting,0.6417678594589233,0.13445864617824554,0.3004866180048662
4,cartoon,0.20659634470939636,0.22724582254886627,0.5796178343949044
4,sketch,0.48380768299102783,0.2762591242790222,0.6786167512690355
5,photo,0.254263311624527,0.19118699431419373,0.5351137487636004
5,art_painting,0.4953705072402954,0.12949612736701965,0.2798053527980535
5,cartoon,0.16528747975826263,0.24027805030345917,0.6008492569002123
5,sketch,0.36831724643707275,0.2815333902835846,0.6963832487309646
6,photo,0.19658522307872772,0.1932375133037567,0.5539070227497528
6,art_painting,0.44425106048583984,0.13189394772052765,0.2749391727493917
6,cartoon,0.17719292640686035,0.2189868539571762,0.5711252653927813
6,sketch,0.3374173045158386,0.2862533926963806,0.7017766497461928
7,photo,0.20468316972255707,0.20396673679351807,0.5558852621167162
7,art_painting,0.3167582154273987,0.12412706017494202,0.26520681265206814
7,cartoon,0.12755858898162842,0.22795888781547546,0.5711252653927813
7,sketch,0.3100053071975708,0.2818547487258911,0.7005076142131978
8,photo,0.16069915890693665,0.19606682658195496,0.552917903066271
8,art_painting,0.3303193151950836,0.12782803177833557,0.27858880778588807
8,cartoon,0.15484373271465302,0.2305200845003128,0.6050955414012739
8,sketch,0.303633451461792,0.27262958884239197,0.6951142131979695
9,photo,0.1757674217224121,0.1973118633031845,0.559841740850643
9,art_painting,0.3655252456665039,0.12747907638549805,0.2688564476885645
9,cartoon,0.12944838404655457,0.22053557634353638,0.5690021231422505
9,sketch,0.3000195026397705,0.2745378613471985,0.7100253807106599
10,photo,0.1483549177646637,0.19952909648418427,0.5727002967359051
10,art_painting,0.29395589232444763,0.11366486549377441,0.2895377128953771
10,cartoon,0.12388668954372406,0.2073747217655182,0.583864118895966
10,sketch,0.2868632674217224,0.26414719223976135,0.7093908629441625
11,photo,0.15983234345912933,0.19707101583480835,0.5647873392680515
11,art_painting,0.3394404649734497,0.1129441112279892,0.2944038929440389
11,cartoon,0.12749676406383514,0.2040638029575348,0.5753715498938429
11,sketch,0.27348625659942627,0.2688043713569641,0.7020939086294415
12,photo,0.3314327895641327,0.19396409392356873,0.5390702274975272
12,art_painting,0.3327430188655853,0.11264173686504364,0.2931873479318735
12,cartoon,0.20760050415992737,0.20135197043418884,0.5668789808917197
12,sketch,0.24518980085849762,0.26183992624282837,0.6986040609137055
13,photo,0.1788739562034607,0.1933712214231491,0.559841740850643
13,art_painting,0.3143659830093384,0.11836405098438263,0.2688564476885645
13,cartoon,0.13880158960819244,0.21541543304920197,0.5923566878980892
13,sketch,0.28872793912887573,0.2645937204360962,0.7078045685279188
14,photo,0.14400063455104828,0.18632721900939941,0.5568743818001979
14,art_painting,0.2096233069896698,0.11584338545799255,0.2895377128953771
14,cartoon,0.20238497853279114,0.20494025945663452,0.5796178343949044
14,sketch,0.30874335765838623,0.2572423219680786,0.7090736040609138
15,photo,0.15383464097976685,0.19512514770030975,0.5519287833827893
15,art_painting,0.28428545594215393,0.11316195875406265,0.2968369829683698
15,cartoon,0.2518567144870758,0.2132817804813385,0.6220806794055201
15,sketch,0.2654975354671478,0.25320905447006226,0.7059010152284264
16,photo,0.1956341564655304,0.19575810432434082,0.5707220573689417
