round,domain,train_loss,kl_loss,acc
0,photo,1.548651099205017,0.003982631489634514,0.43916913946587544
0,art_painting,1.8404133319854736,0.0027354606427252293,0.25060827250608275
0,cartoon,1.1568928956985474,0.0026659986469894648,0.4564755838641189
0,sketch,1.359262466430664,0.0021499234717339277,0.46637055837563457
1,photo,0.9540514349937439,0.9699218273162842,0.5074183976261127
1,art_painting,1.450110673904419,0.7494134306907654,0.28832116788321166
1,cartoon,0.9416536688804626,1.4301960468292236,0.4607218683651805
1,sketch,0.9380627870559692,1.7911202907562256,0.5980329949238579
2,photo,0.6534937024116516,1.4411265850067139,0.533135509396637
2,art_painting,1.1905310153961182,0.8018341064453125,0.3029197080291971
2,cartoon,0.5782780647277832,1.9217455387115479,0.5095541401273885
2,sketch,0.8019725680351257,2.34029483795166,0.616751269035533
3,photo,0.4301917254924774,1.7213504314422607,0.5222551928783383
3,art_painting,0.9570685029029846,0.9026076793670654,0.2968369829683698
3,cartoon,0.5564031004905701,2.1649739742279053,0.46709129511677283
3,sketch,0.6946524381637573,2.5290310382843018,0.6430837563451777
4,photo,0.4088915288448334,1.9038585424423218,0.5262116716122651
4,art_painting,0.6902796030044556,1.1820789575576782,0.2761557177615572
4,cartoon,0.3830639719963074,2.367614984512329,0.524416135881104
4,sketch,0.834331214427948,2.8360583782196045,0.6253172588832487
5,photo,0.3321046233177185,2.0476877689361572,0.526211671612265
5,art_painting,0.575476884841919,1.2611584663391113,0.3077858880778589
5,cartoon,0.2916148900985718,2.3969645500183105,0.5605095541401274
5,sketch,0.4454997777938843,2.752748727798462,0.6757614213197969
6,photo,0.32286566495895386,2.1065797805786133,0.5103857566765578
6,art_painting,0.49207603931427,1.2247904539108276,0.3199513381995134
6,cartoon,0.2636120617389679,2.590935230255127,0.5520169851380042
6,sketch,0.4093690514564514,2.840421438217163,0.6903553299492386
7,photo,0.23067674040794373,2.115151882171631,0.5301681503461918
7,art_painting,0.5315511226654053,1.3044884204864502,0.3029197080291971
7,cartoon,0.22291921079158783,2.425769090652466,0.5562632696390658
7,sketch,0.5489375591278076,2.8380095958709717,0.6706852791878173
8,photo,0.12739673256874084,2.1168923377990723,0.5341246290801187
8,art_painting,0.49064937233924866,1.4593698978424072,0.2956204379562044
8,cartoon,0.12020571529865265,2.5034146308898926,0.5902335456475584
8,sketch,0.3921850621700287,2.8660614490509033,0.6928934010152283
9,photo,0.16419905424118042,2.076794385910034,0.533135509396637
9,art_painting,0.5226342678070068,1.5067837238311768,0.3090024330900243
9,cartoon,0.14422252774238586,2.428842544555664,0.5902335456475584
9,sketch,0.4406529664993286,3.0348458290100098,0.6814720812182742
10,photo,0.15563137829303741,2.129040241241455,0.5400593471810089
10,art_painting,0.44808757305145264,1.320131540298462,0.30413625304136255
10,cartoon,0.4202673137187958,2.6733741760253906,0.5520169851380042
10,sketch,0.4944256544113159,3.076613187789917,0.6973350253807107
11,photo,0.16782653331756592,2.196030378341675,0.5281899109792284
11,art_painting,0.4971598982810974,1.423542857170105,0.30413625304136255
11,cartoon,0.679068922996521,2.68061900138855,0.5074309978768577
11,sketch,0.4122922122478485,3.104175567626953,0.6890862944162437
12,photo,0.16920171678066254,2.1993613243103027,0.5361028684470821
12,art_painting,0.32277002930641174,1.4934425354003906,0.31630170316301703
12,cartoon,0.17198143899440765,2.644787073135376,0.5562632696390658
12,sketch,1.3040930032730103,3.3279402256011963,0.6449873096446701
13,photo,0.16158878803253174,2.1411185264587402,0.5341246290801186
13,art_painting,0.40318188071250916,1.354219675064087,0.3260340632603406
13,cartoon,0.11381259560585022,2.655587911605835,0.5668789808917197
13,sketch,0.34305474162101746,3.135270595550537,0.6960659898477157
14,photo,0.17113158106803894,2.183417797088623,0.5252225519287833
14,art_painting,0.5609279274940491,1.403900146484375,0.2773722627737226
14,cartoon,0.1382363736629486,2.6012685298919678,0.5966029723991507
14,sketch,1.1735221147537231,3.2256765365600586,0.6614847715736041
15,photo,0.19675657153129578,2.1977477073669434,0.5311572700296736
15,art_painting,0.45837104320526123,1.2789125442504883,0.30170316301703165
15,cartoon,0.1397312432527542,2.669121503829956,0.564755838641189
15,sketch,0.6162698268890381,3.315513849258423,0.6817893401015228
16,photo,0.4442686438560486,2.235685110092163,0.5291790306627102
16,art_painting,0.44050806760787964,1.4623346328735352,0.305352798053528
16,cartoon,0.13511374592781067,2.640258550643921,0.5859872611464968
16,sketch,0.328959196805954,3.2846641540527344,0.7090736040609138
17,photo,0.21955540776252747,2.124542713165283,0.5351137487636004
17,art_painting,0.4274555444717407,1.5165456533432007,0.3029197080291971
17,cartoon,0.10218017548322678,2.588381052017212,0.5796178343949044
17,sketch,0.29459908604621887,3.2885677814483643,0.7160532994923858
18,photo,0.2338203638792038,2.221296787261963,0.5469831849653808
18,art_painting,0.3750712275505066,1.4915403127670288,0.31386861313868614
18,cartoon,0.09820286929607391,2.587817668914795,0.5923566878980892
18,sketch,0.2716820240020752,3.3070571422576904,0.7141497461928934
19,photo,0.26956748962402344,2.240626096725464,0.533135509396637
19,art_painting,0.32792985439300537,1.6092796325683594,0.3175182481751825
19,cartoon,0.09883047640323639,2.6198296546936035,0.5902335456475584
19,sketch,0.2914763391017914,3.338726282119751,0.7214467005076142
20,photo,0.19222353398799896,2.291499137878418,0.5291790306627101
20,art_painting,0.3730395436286926,1.5898898839950562,0.30170316301703165
20,cartoon,0.09459983557462692,2.6025195121765137,0.5881104033970276
20,sketch,0.26394739747047424,3.3410215377807617,0.7179568527918782
21,photo,0.24356286227703094,2.3189356327056885,0.5450049455984174
21,art_painting,0.3900706171989441,1.6377590894699097,0.30900243309002434
21,cartoon,0.10050281137228012,2.6001763343811035,0.5902335456475584
21,sketch,0.612521231174469,3.3888192176818848,0.6963832487309645
22,photo,0.23979541659355164,2.3221676349639893,0.5410484668644907
