round,domain,train_loss,kl_loss,acc
10,caltech,0.2521270513534546,0.351681113243103,0.39111111111111113
10,amazon,0.12122899293899536,0.27573445439338684,0.5833333333333333
10,webcam,0.031930819153785706,0.2824653685092926,0.6896551724137931
10,dslr,0.1382203996181488,0.5771923065185547,0.5
11,caltech,0.28812122344970703,0.3557541072368622,0.3925925925925926
11,amazon,0.11926240473985672,0.2767984867095947,0.6015625
11,webcam,0.026776757091283798,0.28012120723724365,0.6551724137931034
11,dslr,0.08826005458831787,0.6026210784912109,0.5161290322580645
12,caltech,0.19949817657470703,0.356639564037323,0.38814814814814813
12,amazon,0.11841384321451187,0.2791264057159424,0.6067708333333334
12,webcam,0.019651032984256744,0.2846280634403229,0.6379310344827587
12,dslr,0.09186270087957382,0.63261479139328,0.5
13,caltech,0.18588237464427948,0.35560446977615356,0.3955555555555556
13,amazon,0.12090013921260834,0.2847123146057129,0.6041666666666666
13,webcam,0.021074241027235985,0.28741326928138733,0.6551724137931034
13,dslr,0.09495942294597626,0.6603405475616455,0.5
14,caltech,0.1836176961660385,0.3590424954891205,0.39999999999999997
14,amazon,0.1122298538684845,0.2853674292564392,0.6067708333333333
14,webcam,0.01843806728720665,0.29056158661842346,0.6379310344827587
14,dslr,0.10580557584762573,0.657132625579834,0.532258064516129
15,caltech,0.18218134343624115,0.3640361726284027,0.4014814814814815
15,amazon,0.11616374552249908,0.2883274555206299,0.5911458333333333
15,webcam,0.018137523904442787,0.2909706234931946,0.6379310344827587
15,dslr,0.11297281831502914,0.6659303307533264,0.5161290322580645
16,caltech,0.17541706562042236,0.37513357400894165,0.4014814814814815
16,amazon,0.099485844373703,0.29552072286605835,0.59375
16,webcam,0.01998761296272278,0.29410043358802795,0.6379310344827587
16,dslr,0.10954664647579193,0.6511826515197754,0.4838709677419355
17,caltech,0.19350674748420715,0.38200315833091736,0.40296296296296297
17,amazon,0.1201896220445633,0.29725587368011475,0.578125
17,webcam,0.014187769964337349,0.29972144961357117,0.6551724137931034
17,dslr,0.09537181258201599,0.6688071489334106,0.5161290322580645
18,caltech,0.18431131541728973,0.38975974917411804,0.38814814814814813
18,amazon,0.11872722208499908,0.29732003808021545,0.59375
18,webcam,0.010376033373177052,0.29872772097587585,0.6379310344827587
18,dslr,0.11184321343898773,0.6601368188858032,0.5
19,caltech,0.1977509707212448,0.38604578375816345,0.39111111111111113
19,amazon,0.11656191200017929,0.29851776361465454,0.5911458333333333
19,webcam,0.016308506950736046,0.30029770731925964,0.6379310344827587
19,dslr,0.1365729421377182,0.6739672422409058,0.45161290322580644
20,caltech,0.208641916513443,0.3753283619880676,0.3985185185185185
20,amazon,0.12133045494556427,0.29866451025009155,0.5833333333333333
20,webcam,0.01572280377149582,0.30304524302482605,0.6379310344827587
20,dslr,0.09382069110870361,0.6537309885025024,0.5161290322580645
21,caltech,0.19791102409362793,0.39570099115371704,0.40740740740740744
21,amazon,0.13244441151618958,0.29640519618988037,0.578125
21,webcam,0.010336891748011112,0.3027670979499817,0.6379310344827587
21,dslr,0.2899913787841797,0.652458131313324,0.467741935483871
22,caltech,0.17699047923088074,0.3968561589717865,0.39111111111111113
22,amazon,0.12086417526006699,0.2967193126678467,0.5885416666666667
22,webcam,0.014172754250466824,0.3025214374065399,0.6379310344827587
22,dslr,0.20087353885173798,0.6648651361465454,0.467741935483871
23,caltech,0.19512951374053955,0.402676522731781,0.3985185185185185
23,amazon,0.12271285802125931,0.2969730496406555,0.5833333333333333
23,webcam,0.011349745094776154,0.3023246228694916,0.6379310344827587
23,dslr,0.16501209139823914,0.6624937653541565,0.5
24,caltech,0.19154569506645203,0.40840035676956177,0.37481481481481477
24,amazon,0.12553930282592773,0.3028999865055084,0.609375
24,webcam,0.01048195082694292,0.3074665367603302,0.6551724137931034
24,dslr,0.11931495368480682,0.6831348538398743,0.5161290322580645
25,caltech,0.18875496089458466,0.41638240218162537,0.37925925925925924
25,amazon,0.14254936575889587,0.30016833543777466,0.5963541666666667
25,webcam,0.010303815826773643,0.3079734146595001,0.6379310344827587
25,dslr,0.1184767484664917,0.6750274896621704,0.4838709677419355
26,caltech,0.18373464047908783,0.420614093542099,0.38222222222222224
26,amazon,0.13367953896522522,0.292016863822937,0.59375
26,webcam,0.01031135767698288,0.31246447563171387,0.6551724137931034
26,dslr,0.14145520329475403,0.6778850555419922,0.4838709677419355
27,caltech,0.18407778441905975,0.42968225479125977,0.37925925925925924
27,amazon,0.19902712106704712,0.3128388226032257,0.5963541666666666
27,webcam,0.010190058499574661,0.3132932484149933,0.6379310344827587
27,dslr,0.1362714022397995,0.6853038668632507,0.5
28,caltech,0.17995527386665344,0.4408191442489624,0.39111111111111113
28,amazon,0.39173224568367004,0.3292020559310913,0.5911458333333333
28,webcam,0.008437753655016422,0.31817540526390076,0.6379310344827587
28,dslr,0.14325407147407532,0.6969311237335205,0.467741935483871
29,caltech,0.177305668592453,0.43580156564712524,0.38814814814814813
29,amazon,0.22890101373195648,0.34773367643356323,0.59375
29,webcam,0.01501446682959795,0.31145021319389343,0.6379310344827587
29,dslr,0.12359558045864105,0.6846033930778503,0.4838709677419355
