round,domain,train_loss,kl_loss,acc
0,photo,1.375042200088501,0.007517593912780285,0.4549950544015826
0,art_painting,1.7191338539123535,0.00524547602981329,0.25790754257907544
0,cartoon,1.002622365951538,0.005916787311434746,0.4607218683651805
0,sketch,1.278269648551941,0.005306960083544254,0.44384517766497467
1,photo,0.9692441821098328,0.1845763921737671,0.5380811078140454
1,art_painting,1.4708726406097412,0.3136921525001526,0.2980535279805353
1,cartoon,0.7243055701255798,0.16711364686489105,0.535031847133758
1,sketch,0.9332218766212463,0.16391785442829132,0.5926395939086294
2,photo,0.6346299648284912,0.1560487151145935,0.5242334322453016
2,art_painting,1.1178436279296875,0.22152897715568542,0.2968369829683698
2,cartoon,0.5411491990089417,0.23677685856819153,0.5668789808917197
2,sketch,0.7410189509391785,0.20516611635684967,0.6376903553299492
3,photo,0.4150986075401306,0.16435985267162323,0.5440158259149357
3,art_painting,0.8012044429779053,0.175165593624115,0.2737226277372263
3,cartoon,0.29974931478500366,0.27664777636528015,0.5732484076433121
3,sketch,0.5626177787780762,0.2232770472764969,0.6713197969543148
4,photo,0.2836608290672302,0.17137941718101501,0.5361028684470821
4,art_painting,0.5186030864715576,0.17323434352874756,0.2931873479318735
4,cartoon,0.23597833514213562,0.33183562755584717,0.5668789808917197
4,sketch,0.4731634259223938,0.24542394280433655,0.6767131979695431
5,photo,0.26431557536125183,0.18934416770935059,0.5341246290801187
5,art_painting,0.4835760295391083,0.15376392006874084,0.2749391727493917
5,cartoon,0.24088174104690552,0.31375518441200256,0.5626326963906582
5,sketch,0.4523204267024994,0.26732105016708374,0.6760786802030456
6,photo,0.27512797713279724,0.19113127887248993,0.5499505440158259
6,art_painting,0.3322299122810364,0.17469650506973267,0.2591240875912409
6,cartoon,0.16295534372329712,0.31645604968070984,0.5456475583864119
6,sketch,0.3628684878349304,0.2687075138092041,0.6960659898477157
7,photo,0.215585395693779,0.20624589920043945,0.5469831849653808
7,art_painting,0.34400177001953125,0.16245853900909424,0.2907542579075426
7,cartoon,0.12329325824975967,0.3318091630935669,0.5456475583864119
7,sketch,0.3488351106643677,0.2747366428375244,0.6875
