round,domain,acc
1,dslr,0.12096774193548386
2,dslr,0.17741935483870966
3,dslr,0.3064516129032258
4,dslr,0.3467741935483871
5,dslr,0.3629032258064516
6,dslr,0.29032258064516125
7,dslr,0.3790322580645161
8,dslr,0.41935483870967744
9,dslr,0.3790322580645161
10,dslr,0.4354838709677419
11,dslr,0.3548387096774194
12,dslr,0.3629032258064516
13,dslr,0.3629032258064516
14,dslr,0.3629032258064516
15,dslr,0.3467741935483871
16,dslr,0.3548387096774193
17,dslr,0.33064516129032256
18,dslr,0.3790322580645161
19,dslr,0.4032258064516129
20,dslr,0.3951612903225806
21,dslr,0.4032258064516129
22,dslr,0.3548387096774194
23,dslr,0.3790322580645161
24,dslr,0.3790322580645161
25,dslr,0.3870967741935484
26,dslr,0.3951612903225806
27,dslr,0.3870967741935484
28,dslr,0.3790322580645161
29,dslr,0.3870967741935484
30,dslr,0.3790322580645161
31,dslr,0.3790322580645161
32,dslr,0.3790322580645161
33,dslr,0.3790322580645161
34,dslr,0.3790322580645161
35,dslr,0.3709677419354839
36,dslr,0.3870967741935484
37,dslr,0.3709677419354839
38,dslr,0.3790322580645161
39,dslr,0.3709677419354839
40,dslr,0.3790322580645161
41,dslr,0.3709677419354839
42,dslr,0.3709677419354839
43,dslr,0.3790322580645161
44,dslr,0.3709677419354839
45,dslr,0.3790322580645161
46,dslr,0.3790322580645161
47,dslr,0.3870967741935484
48,dslr,0.3790322580645161
49,dslr,0.3709677419354839
50,dslr,0.3709677419354839
51,dslr,0.3790322580645161
52,dslr,0.3790322580645161
53,dslr,0.3629032258064516
54,dslr,0.3790322580645161
55,dslr,0.3790322580645161
56,dslr,0.3709677419354839
57,dslr,0.3790322580645161
58,dslr,0.3709677419354839
59,dslr,0.3790322580645161
60,dslr,0.3709677419354839
61,dslr,0.3790322580645161
62,dslr,0.3709677419354839
63,dslr,0.3709677419354839
64,dslr,0.3629032258064516
65,dslr,0.3709677419354839
66,dslr,0.3709677419354839
67,dslr,0.3790322580645161
68,dslr,0.3709677419354839
69,dslr,0.3709677419354839
70,dslr,0.3709677419354839
71,dslr,0.3629032258064516
72,dslr,0.3709677419354839
73,dslr,0.3548387096774194
74,dslr,0.3709677419354839
75,dslr,0.3709677419354839
76,dslr,0.3629032258064516
77,dslr,0.3629032258064516
78,dslr,0.3709677419354839
79,dslr,0.3709677419354839
80,dslr,0.3629032258064516
81,dslr,0.3709677419354839
82,dslr,0.3629032258064516
83,dslr,0.3629032258064516
84,dslr,0.3709677419354839
85,dslr,0.3629032258064516
86,dslr,0.3709677419354839
87,dslr,0.3709677419354839
88,dslr,0.3709677419354839
89,dslr,0.3709677419354839
90,dslr,0.3709677419354839
91,dslr,0.3709677419354839
92,dslr,0.3709677419354839
93,dslr,0.3709677419354839
94,dslr,0.3709677419354839
95,dslr,0.3709677419354839
96,dslr,0.3709677419354839
97,dslr,0.3709677419354839
98,dslr,0.3548387096774194
99,dslr,0.3709677419354839
