round,domain,gamma_dist,beta_dist
83,webcam,0.009142911061644554,0.006312709301710129
83,dslr,0.01061098650097847,0.008691957220435143
84,caltech,0.011087501421570778,0.008927235379815102
84,amazon,0.009299173951148987,0.006176784634590149
84,webcam,0.009282968938350677,0.006383528932929039
84,dslr,0.010781624354422092,0.008784353733062744
85,caltech,0.011260640807449818,0.009018261916935444
85,amazon,0.00943821296095848,0.006244930438697338
85,webcam,0.009423334151506424,0.006453978829085827
85,dslr,0.010952785611152649,0.008876120671629906
86,caltech,0.011434320360422134,0.009108593687415123
86,amazon,0.0095775555819273,0.006312709301710129
86,webcam,0.009564031846821308,0.006524061318486929
86,dslr,0.01112433709204197,0.008967261761426926
87,caltech,0.011608468368649483,0.009198235347867012
87,amazon,0.009717157110571861,0.006380122620612383
87,webcam,0.009705038741230965,0.006593775935471058
87,dslr,0.011296236887574196,0.009057780727744102
88,caltech,0.01178310252726078,0.00928719062358141
88,amazon,0.00985705479979515,0.006447169929742813
88,webcam,0.009846406057476997,0.006663124077022076
88,dslr,0.011468522250652313,0.00914768036454916
89,caltech,0.011958258226513863,0.009375464171171188
89,amazon,0.00999726913869381,0.006513852160423994
89,webcam,0.009988123551011086,0.006732107140123844
89,dslr,0.011641157791018486,0.009236964397132397
90,caltech,0.012133856303989887,0.009463059715926647
90,amazon,0.010137817822396755,0.006580169312655926
90,webcam,0.010130134411156178,0.006800724659115076
90,dslr,0.01181422546505928,0.009325636550784111
91,caltech,0.012309775687754154,0.009549982845783234
91,amazon,0.010278628207743168,0.0066461218520998955
91,webcam,0.010272513143718243,0.006868978496640921
91,dslr,0.011987642385065556,0.009413699619472027
92,caltech,0.012485955841839314,0.009636237286031246
92,amazon,0.01041967049241066,0.006711711175739765
92,webcam,0.010415183380246162,0.0069368695840239525
92,dslr,0.012161532416939735,0.009501157328486443
93,caltech,0.012662451714277267,0.009721827693283558
93,amazon,0.01056097261607647,0.0067769368179142475
93,webcam,0.010558119975030422,0.007004398852586746
93,dslr,0.012335773557424545,0.009588014334440231
94,caltech,0.012839211151003838,0.009806759655475616
94,amazon,0.01070250105112791,0.0068418001756072044
94,webcam,0.010701339691877365,0.007071567699313164
94,dslr,0.01251031830906868,0.009674274362623692
95,caltech,0.013016210868954659,0.00989103689789772
95,amazon,0.010844250209629536,0.006906301714479923
95,webcam,0.010844895616173744,0.007138376589864492
95,dslr,0.012685207650065422,0.009759940207004547
96,caltech,0.013193432241678238,0.009974664077162743
96,amazon,0.010986236855387688,0.006970441900193691
96,webcam,0.010988712310791016,0.007204826921224594
96,dslr,0.012860337272286415,0.009845015592873096
97,caltech,0.01337091252207756,0.01005764864385128
97,amazon,0.01112850196659565,0.00703422212973237
97,webcam,0.011132799088954926,0.007270920556038618
97,dslr,0.013035728596150875,0.009929506108164787
98,caltech,0.013548780232667923,0.010139992460608482
98,amazon,0.011271029710769653,0.007097642868757248
98,webcam,0.011277124285697937,0.007336657959967852
98,dslr,0.013211395591497421,0.010013414546847343
99,caltech,0.01372690498828888,0.010221701115369797
99,amazon,0.011413749307394028,0.007160705514252186
99,webcam,0.011421717703342438,0.007402040529996157
99,dslr,0.013387303799390793,0.010096745565533638
