round,domain,avg_weight_across_classes,n_classes,G_avg_norm
0,caltech,0.1789844498038292,10,0.9893406987190246
0,amazon,0.21324071958661078,10,0.9893406987190246
0,webcam,0.23910440802574157,10,0.9893406987190246
0,dslr,0.36867042183876036,10,0.9893406987190246
1,caltech,0.2156734749674797,10,0.9892202854156494
1,amazon,0.2079277068376541,10,0.9892202854156494
1,webcam,0.2836297109723091,10,0.9892202854156494
1,dslr,0.29276911318302157,10,0.9892202854156494
2,caltech,0.20387357845902443,10,0.9890740573406219
2,amazon,0.22484755516052246,10,0.9890740573406219
2,webcam,0.2795942425727844,10,0.9890740573406219
2,dslr,0.29168460965156556,10,0.9890740573406219
3,caltech,0.1971077747642994,10,0.9889139652252197
3,amazon,0.2297496147453785,10,0.9889139652252197
3,webcam,0.2928992107510567,10,0.9889139652252197
3,dslr,0.2802434012293816,10,0.9889139652252197
4,caltech,0.19377619177103042,10,0.9887382388114929
4,amazon,0.2291300915181637,10,0.9887382388114929
4,webcam,0.3008016124367714,10,0.9887382388114929
4,dslr,0.27629210501909257,10,0.9887382388114929
5,caltech,0.1882386326789856,10,0.9885568797588349
5,amazon,0.23154119923710823,10,0.9885568797588349
5,webcam,0.30408271849155427,10,0.9885568797588349
5,dslr,0.27613744139671326,10,0.9885568797588349
6,caltech,0.18309416249394417,10,0.9883641362190246
6,amazon,0.23039200603961946,10,0.9883641362190246
6,webcam,0.31001459062099457,10,0.9883641362190246
6,dslr,0.27649924606084825,10,0.9883641362190246
7,caltech,0.18715513721108437,10,0.988165557384491
7,amazon,0.22651721015572548,10,0.988165557384491
7,webcam,0.31021306812763216,10,0.988165557384491
7,dslr,0.2761146008968353,10,0.988165557384491
8,caltech,0.18008117601275445,10,0.9879650294780731
8,amazon,0.23434445187449454,10,0.9879650294780731
8,webcam,0.3061881497502327,10,0.9879650294780731
8,dslr,0.279386205971241,10,0.9879650294780731
9,caltech,0.18498153612017632,10,0.9877595365047455
9,amazon,0.23013474494218827,10,0.9877595365047455
9,webcam,0.3117180004715919,10,0.9877595365047455
9,dslr,0.273165725171566,10,0.9877595365047455
10,caltech,0.18507179021835327,10,0.9875481188297272
10,amazon,0.23330796584486962,10,0.9875481188297272
10,webcam,0.31149525940418243,10,0.9875481188297272
10,dslr,0.2701249986886978,10,0.9875481188297272
11,caltech,0.18473717719316482,10,0.9873463273048401
11,amazon,0.23862409219145775,10,0.9873463273048401
11,webcam,0.29992417693138124,10,0.9873463273048401
11,dslr,0.2767145663499832,10,0.9873463273048401
12,caltech,0.18220765367150307,10,0.9871351599693299
12,amazon,0.2373374342918396,10,0.9871351599693299
12,webcam,0.3070962578058243,10,0.9871351599693299
12,dslr,0.2733586549758911,10,0.9871351599693299
13,caltech,0.18469416499137878,10,0.9869190156459808
13,amazon,0.23778432235121727,10,0.9869190156459808
13,webcam,0.3085411176085472,10,0.9869190156459808
13,dslr,0.2689804047346115,10,0.9869190156459808
14,caltech,0.1849701888859272,10,0.9867024540901184
14,amazon,0.23839913234114646,10,0.9867024540901184
14,webcam,0.3085244119167328,10,0.9867024540901184
14,dslr,0.2681062757968903,10,0.9867024540901184
15,caltech,0.18464326485991478,10,0.9864836871623993
