round,domain,avg_weight_across_classes,n_classes,G_avg_norm
18,caltech,0.22299955785274506,10,0.9845259189605713
18,amazon,0.19261039271950722,10,0.9845259189605713
18,webcam,0.3438340127468109,10,0.9845259189605713
18,dslr,0.24055603742599488,10,0.9845259189605713
19,caltech,0.22366532683372498,10,0.9843317091464996
19,amazon,0.19295928850769997,10,0.9843317091464996
19,webcam,0.3418260306119919,10,0.9843317091464996
19,dslr,0.24154936373233796,10,0.9843317091464996
20,caltech,0.22511321306228638,10,0.9841380000114441
20,amazon,0.19175890684127808,10,0.9841380000114441
20,webcam,0.34132529944181444,10,0.9841380000114441
20,dslr,0.24180258810520172,10,0.9841380000114441
21,caltech,0.22689950466156006,10,0.9839468598365784
21,amazon,0.19202733933925628,10,0.9839468598365784
21,webcam,0.34031983464956284,10,0.9839468598365784
21,dslr,0.24075331687927246,10,0.9839468598365784
22,caltech,0.2265031948685646,10,0.9837572038173675
22,amazon,0.19282566159963607,10,0.9837572038173675
22,webcam,0.3404435768723488,10,0.9837572038173675
22,dslr,0.24022756963968278,10,0.9837572038173675
23,caltech,0.22518079578876496,10,0.9835688829421997
23,amazon,0.19138248339295388,10,0.9835688829421997
23,webcam,0.3408414348959923,10,0.9835688829421997
23,dslr,0.24259527921676635,10,0.9835688829421997
24,caltech,0.22502947002649307,10,0.9833803594112396
24,amazon,0.19261955097317696,10,0.9833803594112396
24,webcam,0.3403294801712036,10,0.9833803594112396
24,dslr,0.24202150255441665,10,0.9833803594112396
25,caltech,0.22388771176338196,10,0.9831954777240753
25,amazon,0.19486269354820251,10,0.9831954777240753
25,webcam,0.336511056125164,10,0.9831954777240753
25,dslr,0.2447385683655739,10,0.9831954777240753
26,caltech,0.22434436976909639,10,0.9830100297927856
26,amazon,0.19401784166693686,10,0.9830100297927856
26,webcam,0.33912093490362166,10,0.9830100297927856
26,dslr,0.24251684099435805,10,0.9830100297927856
27,caltech,0.22482389062643052,10,0.9828258156776428
27,amazon,0.19506125003099442,10,0.9828258156776428
27,webcam,0.3375851079821587,10,0.9828258156776428
27,dslr,0.24252975583076478,10,0.9828258156776428
28,caltech,0.22556323558092117,10,0.9826428890228271
28,amazon,0.19514121636748313,10,0.9826428890228271
28,webcam,0.33822421431541444,10,0.9826428890228271
28,dslr,0.2410713404417038,10,0.9826428890228271
29,caltech,0.22516771852970124,10,0.9824633121490478
29,amazon,0.19586100578308105,10,0.9824633121490478
29,webcam,0.3370509847998619,10,0.9824633121490478
29,dslr,0.24192027300596236,10,0.9824633121490478
30,caltech,0.22613958567380904,10,0.9822847068309783
30,amazon,0.19582047387957574,10,0.9822847068309783
30,webcam,0.3370286047458649,10,0.9822847068309783
30,dslr,0.24101134091615678,10,0.9822847068309783
31,caltech,0.2245849922299385,10,0.982108736038208
31,amazon,0.19617106392979622,10,0.982108736038208
31,webcam,0.3373498782515526,10,0.982108736038208
31,dslr,0.24189407974481583,10,0.982108736038208
32,caltech,0.2248474270105362,10,0.9819328904151916
32,amazon,0.1956595979630947,10,0.9819328904151916
32,webcam,0.33671532571315765,10,0.9819328904151916
32,dslr,0.24277766197919845,10,0.9819328904151916
33,caltech,0.22227990329265596,10,0.9817513823509216
33,amazon,0.19515384882688522,10,0.9817513823509216
33,webcam,0.34418809711933135,10,0.9817513823509216
33,dslr,0.23837814927101136,10,0.9817513823509216
34,caltech,0.2167380377650261,10,0.9815577745437623
34,amazon,0.19354078248143197,10,0.9815577745437623
34,webcam,0.3539000809192657,10,0.9815577745437623
34,dslr,0.23582108616828917,10,0.9815577745437623
35,caltech,0.21595583707094193,10,0.9813681006431579
35,amazon,0.19460696578025818,10,0.9813681006431579
35,webcam,0.3501973614096642,10,0.9813681006431579
35,dslr,0.23923982679843903,10,0.9813681006431579
36,caltech,0.2165025532245636,10,0.9811790347099304
36,amazon,0.19317441955208778,10,0.9811790347099304
36,webcam,0.34984162747859954,10,0.9811790347099304
36,dslr,0.2404814124107361,10,0.9811790347099304
37,caltech,0.21733537316322327,10,0.9809866428375245
37,amazon,0.1936026319861412,10,0.9809866428375245
37,webcam,0.3533481046557426,10,0.9809866428375245
37,dslr,0.23571389466524123,10,0.9809866428375245
38,caltech,0.21683311462402344,10,0.9807936489582062
38,amazon,0.19297217726707458,10,0.9807936489582062
38,webcam,0.35615837424993513,10,0.9807936489582062
38,dslr,0.23403632938861846,10,0.9807936489582062
39,caltech,0.2146257296204567,10,0.980595052242279
39,amazon,0.19375991597771644,10,0.980595052242279
39,webcam,0.3613100081682205,10,0.980595052242279
39,dslr,0.2303043484687805,10,0.980595052242279
40,caltech,0.2157537445425987,10,0.9803957581520081
40,amazon,0.19305303692817688,10,0.9803957581520081
40,webcam,0.3623176023364067,10,0.9803957581520081
40,dslr,0.22887560576200486,10,0.9803957581520081
41,caltech,0.2146970137953758,10,0.9801956713199615
41,amazon,0.1927076496183872,10,0.9801956713199615
41,webcam,0.3648239701986313,10,0.9801956713199615
41,dslr,0.2277713820338249,10,0.9801956713199615
42,caltech,0.2164868861436844,10,0.9799967348575592
42,amazon,0.19193808138370513,10,0.9799967348575592
42,webcam,0.3646883890032768,10,0.9799967348575592
42,dslr,0.22688665241003036,10,0.9799967348575592
43,caltech,0.21667633354663848,10,0.9797968029975891
43,amazon,0.19144992753863335,10,0.9797968029975891
43,webcam,0.3660703063011169,10,0.9797968029975891
43,dslr,0.22580343559384347,10,0.9797968029975891
44,caltech,0.217428520321846,10,0.9795963287353515
44,amazon,0.19122330620884895,10,0.9795963287353515
44,webcam,0.3678409233689308,10,0.9795963287353515
44,dslr,0.22350722700357437,10,0.9795963287353515
45,caltech,0.21655080914497377,10,0.9793981671333313
45,amazon,0.19135099723935128,10,0.9793981671333313
45,webcam,0.3687081471085548,10,0.9793981671333313
45,dslr,0.2233900710940361,10,0.9793981671333313
46,caltech,0.2167326956987381,10,0.9792025446891784
46,amazon,0.19034122303128242,10,0.9792025446891784
46,webcam,0.37003341466188433,10,0.9792025446891784
46,dslr,0.2228926785290241,10,0.9792025446891784
47,caltech,0.2163748174905777,10,0.9790071487426758
47,amazon,0.1909443162381649,10,0.9790071487426758
47,webcam,0.3708449050784111,10,0.9790071487426758
47,dslr,0.22183596789836885,10,0.9790071487426758
48,caltech,0.2172087773680687,10,0.9788134336471558
48,amazon,0.19087051451206208,10,0.9788134336471558
48,webcam,0.37026338279247284,10,0.9788134336471558
48,dslr,0.2216573178768158,10,0.9788134336471558
49,caltech,0.2186577156186104,10,0.9786197602748871
49,amazon,0.18973490297794343,10,0.9786197602748871
49,webcam,0.3707345873117447,10,0.9786197602748871
49,dslr,0.22087280377745627,10,0.9786197602748871
50,caltech,0.21759154945611953,10,0.9784342288970947
50,amazon,0.19039641991257666,10,0.9784342288970947
50,webcam,0.36764063537120817,10,0.9784342288970947
50,dslr,0.22437140941619874,10,0.9784342288970947
51,caltech,0.21510626375675201,10,0.978248906135559
51,amazon,0.19080367535352707,10,0.978248906135559
51,webcam,0.3706191539764404,10,0.978248906135559
51,dslr,0.22347089052200317,10,0.978248906135559
52,caltech,0.21615073531866075,10,0.9780638694763184
52,amazon,0.19036342948675156,10,0.9780638694763184
52,webcam,0.37117750495672225,10,0.9780638694763184
52,dslr,0.22230831831693648,10,0.9780638694763184
53,caltech,0.2159405082464218,10,0.9778796792030334
53,amazon,0.1902765579521656,10,0.9778796792030334
53,webcam,0.3720844775438309,10,0.9778796792030334
53,dslr,0.22169843837618827,10,0.9778796792030334
54,caltech,0.2157232090830803,10,0.9776975154876709
54,amazon,0.19103122428059577,10,0.9776975154876709
54,webcam,0.37272185236215594,10,0.9776975154876709
54,dslr,0.2205237030982971,10,0.9776975154876709
55,caltech,0.21546295434236526,10,0.9775171041488647
55,amazon,0.19133260846138,10,0.9775171041488647
55,webcam,0.3727827280759811,10,0.9775171041488647
55,dslr,0.22042171955108641,10,0.9775171041488647
56,caltech,0.2160500854253769,10,0.9773385882377624
56,amazon,0.19091368466615677,10,0.9773385882377624
56,webcam,0.3736210957169533,10,0.9773385882377624
56,dslr,0.21941513419151307,10,0.9773385882377624
57,caltech,0.21634495705366136,10,0.9771617770195007
57,amazon,0.19084691777825355,10,0.9771617770195007
57,webcam,0.37315922826528547,10,0.9771617770195007
57,dslr,0.21964887902140617,10,0.9771617770195007
58,caltech,0.21665074974298476,10,0.9769900441169739
58,amazon,0.1907632239162922,10,0.9769900441169739
58,webcam,0.37154641598463056,10,0.9769900441169739
58,dslr,0.22103961035609246,10,0.9769900441169739
59,caltech,0.21656544655561447,10,0.9768191933631897
59,amazon,0.19055856615304947,10,0.9768191933631897
59,webcam,0.3728146031498909,10,0.9768191933631897
59,dslr,0.22006139457225798,10,0.9768191933631897
60,caltech,0.2187894806265831,10,0.9766506433486939
60,amazon,0.18949770256876947,10,0.9766506433486939
60,webcam,0.3724999114871025,10,0.9766506433486939
60,dslr,0.21921289935708047,10,0.9766506433486939
61,caltech,0.22027918547391892,10,0.9764844119548798
61,amazon,0.18711070269346236,10,0.9764844119548798
61,webcam,0.37316513657569883,10,0.9764844119548798
61,dslr,0.21944498047232627,10,0.9764844119548798
62,caltech,0.22014183700084686,10,0.9763182640075684
62,amazon,0.18999406918883324,10,0.9763182640075684
62,webcam,0.37174457162618635,10,0.9763182640075684
62,dslr,0.21811953112483023,10,0.9763182640075684
63,caltech,0.21982897818088531,10,0.9761529564857483
63,amazon,0.19262805953621864,10,0.9761529564857483
63,webcam,0.3707768142223358,10,0.9761529564857483
63,dslr,0.216766157746315,10,0.9761529564857483
64,caltech,0.2214594379067421,10,0.9759893417358398
64,amazon,0.19151826575398445,10,0.9759893417358398
64,webcam,0.37041494995355606,10,0.9759893417358398
64,dslr,0.21660735309123993,10,0.9759893417358398
65,caltech,0.22327518612146377,10,0.9758270502090454
65,amazon,0.19076615571975708,10,0.9758270502090454
65,webcam,0.37020326852798463,10,0.9758270502090454
65,dslr,0.21575540080666541,10,0.9758270502090454
66,caltech,0.22232673019170762,10,0.9756669878959656
66,amazon,0.19060144498944281,10,0.9756669878959656
66,webcam,0.3705209314823151,10,0.9756669878959656
66,dslr,0.21655087247490884,10,0.9756669878959656
67,caltech,0.21849573105573655,10,0.9755092322826385
67,amazon,0.19231878593564034,10,0.9755092322826385
67,webcam,0.3724682807922363,10,0.9755092322826385
67,dslr,0.2167171724140644,10,0.9755092322826385
68,caltech,0.22309230417013168,10,0.9753523409366608
68,amazon,0.1911141611635685,10,0.9753523409366608
68,webcam,0.3698880195617676,10,0.9753523409366608
68,dslr,0.2159055143594742,10,0.9753523409366608
69,caltech,0.22381057143211364,10,0.9752018868923187
69,amazon,0.19153311476111412,10,0.9752018868923187
69,webcam,0.3656449273228645,10,0.9752018868923187
69,dslr,0.21901140213012696,10,0.9752018868923187
70,caltech,0.2206532970070839,10,0.975050950050354
70,amazon,0.19294773936271667,10,0.975050950050354
70,webcam,0.3693003445863724,10,0.975050950050354
70,dslr,0.21709860861301422,10,0.975050950050354
71,caltech,0.2202597975730896,10,0.9749012053012848
71,amazon,0.19320743009448052,10,0.9749012053012848
71,webcam,0.3699266046285629,10,0.9749012053012848
71,dslr,0.2166061632335186,10,0.9749012053012848
72,caltech,0.22073194980621338,10,0.9747519016265869
72,amazon,0.19322431087493896,10,0.9747519016265869
72,webcam,0.36963763236999514,10,0.9747519016265869
72,dslr,0.21640610247850417,10,0.9747519016265869
73,caltech,0.22072449922561646,10,0.9746053040027618
73,amazon,0.1933155633509159,10,0.9746053040027618
73,webcam,0.3689634665846825,10,0.9746053040027618
73,dslr,0.2169964760541916,10,0.9746053040027618
74,caltech,0.22156879305839539,10,0.974459570646286
74,amazon,0.1938035599887371,10,0.974459570646286
74,webcam,0.3696407422423363,10,0.974459570646286
74,dslr,0.21498688608407973,10,0.974459570646286
75,caltech,0.2222764238715172,10,0.974314945936203
75,amazon,0.19419479221105576,10,0.974314945936203
75,webcam,0.36931358426809313,10,0.974314945936203
75,dslr,0.2142151936888695,10,0.974314945936203
76,caltech,0.22290704250335694,10,0.9741719484329223
76,amazon,0.1941731482744217,10,0.9741719484329223
76,webcam,0.36866708397865294,10,0.9741719484329223
76,dslr,0.2142527163028717,10,0.9741719484329223
77,caltech,0.22158375531435012,10,0.9740281224250793
77,amazon,0.1942560777068138,10,0.9740281224250793
77,webcam,0.37064322978258135,10,0.9740281224250793
77,dslr,0.2135169252753258,10,0.9740281224250793
78,caltech,0.22224401235580443,10,0.9738862633705139
78,amazon,0.19404657930135727,10,0.9738862633705139
78,webcam,0.36953766644001007,10,0.9738862633705139
78,dslr,0.21417174413800238,10,0.9738862633705139
79,caltech,0.2219023123383522,10,0.9737463891506195
79,amazon,0.19401775002479554,10,0.9737463891506195
79,webcam,0.3698366492986679,10,0.9737463891506195
79,dslr,0.2142433024942875,10,0.9737463891506195
80,caltech,0.22187143117189406,10,0.9736081540584565
80,amazon,0.19314208701252938,10,0.9736081540584565
80,webcam,0.37037506997585296,10,0.9736081540584565
80,dslr,0.21461142972111702,10,0.9736081540584565
81,caltech,0.22282988727092742,10,0.9734733998775482
81,amazon,0.19199831485748292,10,0.9734733998775482
81,webcam,0.3702844426035881,10,0.9734733998775482
81,dslr,0.21488736793398858,10,0.9734733998775482
82,caltech,0.22263402342796326,10,0.973339319229126
82,amazon,0.19164409190416337,10,0.973339319229126
82,webcam,0.3710599258542061,10,0.973339319229126
82,dslr,0.21466196551918984,10,0.973339319229126
83,caltech,0.2227576792240143,10,0.9732143402099609
83,amazon,0.19592514187097548,10,0.9732143402099609
83,webcam,0.3648976907134056,10,0.9732143402099609
83,dslr,0.21641950011253358,10,0.9732143402099609
84,caltech,0.22027152329683303,10,0.9730802297592163
84,amazon,0.19356991946697236,10,0.9730802297592163
84,webcam,0.368725623190403,10,0.9730802297592163
84,dslr,0.2174329474568367,10,0.9730802297592163
85,caltech,0.22289757579565048,10,0.9729533493518829
85,amazon,0.19433182179927827,10,0.9729533493518829
85,webcam,0.36384194493293764,10,0.9729533493518829
85,dslr,0.21892863884568214,10,0.9729533493518829
86,caltech,0.22416905015707017,10,0.9728261649608612
86,amazon,0.1941380798816681,10,0.9728261649608612
86,webcam,0.36372790187597276,10,0.9728261649608612
86,dslr,0.21796495094895363,10,0.9728261649608612
87,caltech,0.22560161650180816,10,0.9727020800113678
87,amazon,0.19497884213924407,10,0.9727020800113678
87,webcam,0.3636784166097641,10,0.9727020800113678
87,dslr,0.21574111878871918,10,0.9727020800113678
88,caltech,0.22295652329921722,10,0.9725637078285218
88,amazon,0.19227320700883865,10,0.9725637078285218
88,webcam,0.37451533377170565,10,0.9725637078285218
88,dslr,0.2102549247443676,10,0.9725637078285218
89,caltech,0.22119950503110886,10,0.972428697347641
89,amazon,0.19361430108547212,10,0.972428697347641
89,webcam,0.3721822828054428,10,0.972428697347641
89,dslr,0.2130039118230343,10,0.972428697347641
90,caltech,0.21966904997825623,10,0.9722921013832092
90,amazon,0.1933779940009117,10,0.9722921013832092
90,webcam,0.37496412694454195,10,0.9722921013832092
90,dslr,0.2119888260960579,10,0.9722921013832092
91,caltech,0.22011319696903228,10,0.9721543312072753
91,amazon,0.19319238513708115,10,0.9721543312072753
91,webcam,0.37646805346012113,10,0.9721543312072753
91,dslr,0.2102263629436493,10,0.9721543312072753
92,caltech,0.22012431174516678,10,0.9720161497592926
92,amazon,0.19348939508199692,10,0.9720161497592926
92,webcam,0.3771470844745636,10,0.9720161497592926
92,dslr,0.20923918411135672,10,0.9720161497592926
93,caltech,0.21991581916809083,10,0.9718786299228668
93,amazon,0.1937258780002594,10,0.9718786299228668
93,webcam,0.37782427966594695,10,0.9718786299228668
93,dslr,0.20853400677442552,10,0.9718786299228668
94,caltech,0.22005397081375122,10,0.9717415273189545
94,amazon,0.19390236735343933,10,0.9717415273189545
94,webcam,0.378135147690773,10,0.9717415273189545
94,dslr,0.20790852531790732,10,0.9717415273189545
95,caltech,0.2198130816221237,10,0.9716053128242492
95,amazon,0.19410228431224824,10,0.9716053128242492
95,webcam,0.3786331802606583,10,0.9716053128242492
95,dslr,0.207451431453228,10,0.9716053128242492
96,caltech,0.22006261497735977,10,0.9714702606201172
96,amazon,0.19422726780176164,10,0.9714702606201172
96,webcam,0.37881676852703094,10,0.9714702606201172
96,dslr,0.20689332634210586,10,0.9714702606201172
97,caltech,0.21980363875627518,10,0.9713362693786621
97,amazon,0.19440228641033172,10,0.9713362693786621
97,webcam,0.3791799068450928,10,0.9713362693786621
97,dslr,0.20661417096853257,10,0.9713362693786621
98,caltech,0.21983372420072556,10,0.9712034702301026
98,amazon,0.19451795220375062,10,0.9712034702301026
98,webcam,0.37940050661563873,10,0.9712034702301026
98,dslr,0.20624780803918838,10,0.9712034702301026
99,caltech,0.21969521641731263,10,0.9710718929767609
99,amazon,0.1947294741868973,10,0.9710718929767609
99,webcam,0.37958594262599943,10,0.9710718929767609
99,dslr,0.20598938912153245,10,0.9710718929767609
