round,domain,avg_weight_across_classes,n_classes,G_avg_norm
56,photo,0.1794243742312704,7,0.9738832797322955
56,art_painting,0.19020026922225952,7,0.9738832797322955
56,cartoon,0.45928117419992176,7,0.9738832797322955
56,sketch,0.17109415786606924,7,0.9738832797322955
57,photo,0.17945688111441477,7,0.973547773701804
57,art_painting,0.19007440762860434,7,0.973547773701804
57,cartoon,0.45779009802000864,7,0.973547773701804
57,sketch,0.172678604722023,7,0.973547773701804
58,photo,0.1798857237611498,7,0.9732138088771275
58,art_painting,0.18933075772864477,7,0.9732138088771275
58,cartoon,0.4589865356683731,7,0.9732138088771275
58,sketch,0.17179699348551886,7,0.9732138088771275
59,photo,0.17923991914306367,7,0.9728805678231376
59,art_painting,0.18930709787777492,7,0.9728805678231376
59,cartoon,0.459351509809494,7,0.9728805678231376
59,sketch,0.1721014870064599,7,0.9728805678231376
60,photo,0.1785562453525407,7,0.9725485358919416
60,art_painting,0.18863122484513692,7,0.9725485358919416
60,cartoon,0.4600366311413901,7,0.9725485358919416
60,sketch,0.17277590185403824,7,0.9725485358919416
61,photo,0.1788427702018193,7,0.972220276083265
61,art_painting,0.18893930528845107,7,0.972220276083265
61,cartoon,0.45903976474489483,7,0.972220276083265
61,sketch,0.17317816295794078,7,0.972220276083265
62,photo,0.17859618259327753,7,0.9718930806432452
62,art_painting,0.1885666059596198,7,0.9718930806432452
62,cartoon,0.45884150692394804,7,0.9718930806432452
62,sketch,0.17399570239441736,7,0.9718930806432452
63,photo,0.17856907950980322,7,0.971568192754473
63,art_painting,0.1884088239499501,7,0.971568192754473
63,cartoon,0.45910838884966715,7,0.971568192754473
63,sketch,0.17391370556184224,7,0.971568192754473
64,photo,0.17889560971941268,7,0.9712456464767456
64,art_painting,0.18822218371289118,7,0.9712456464767456
64,cartoon,0.45939077862671446,7,0.9712456464767456
64,sketch,0.17349141942603247,7,0.9712456464767456
65,photo,0.17846184436764037,7,0.9709257313183376
65,art_painting,0.18810732449804032,7,0.9709257313183376
65,cartoon,0.45953103474208284,7,0.9709257313183376
65,sketch,0.17389981980834687,7,0.9709257313183376
66,photo,0.17901604303291865,7,0.9706087112426758
66,art_painting,0.1880808025598526,7,0.9706087112426758
66,cartoon,0.460057869553566,7,0.9706087112426758
66,sketch,0.17284530294792994,7,0.9706087112426758
67,photo,0.17854227338518416,7,0.9702942371368408
67,art_painting,0.18810163864067622,7,0.9702942371368408
67,cartoon,0.4604583850928715,7,0.9702942371368408
67,sketch,0.1728976805295263,7,0.9702942371368408
68,photo,0.17880232206412724,7,0.969982555934361
68,art_painting,0.18803648331335612,7,0.969982555934361
68,cartoon,0.4602451856647219,7,0.969982555934361
68,sketch,0.1729160217302186,7,0.969982555934361
69,photo,0.17824499415499823,7,0.969673718724932
69,art_painting,0.18770221940108708,7,0.969673718724932
69,cartoon,0.46058028510638643,7,0.969673718724932
69,sketch,0.1734725194317954,7,0.969673718724932
70,photo,0.1783675274678639,7,0.9693675807544163
70,art_painting,0.1881802805832454,7,0.9693675807544163
70,cartoon,0.4609791806765965,7,0.9693675807544163
70,sketch,0.17247301872287477,7,0.9693675807544163
71,photo,0.17617277268852508,7,0.9690658024379185
71,art_painting,0.1875652905021395,7,0.9690658024379185
71,cartoon,0.4637147273336138,7,0.9690658024379185
71,sketch,0.17254720415387834,7,0.9690658024379185
72,photo,0.17715016433170863,7,0.9687685625893729
72,art_painting,0.18820790946483612,7,0.9687685625893729
72,cartoon,0.460813507437706,7,0.9687685625893729
72,sketch,0.17382841131516866,7,0.9687685625893729
73,photo,0.1780454409973962,7,0.968471816607884
73,art_painting,0.18717200521911895,7,0.968471816607884
73,cartoon,0.46038407725947245,7,0.968471816607884
73,sketch,0.17439847545964376,7,0.968471816607884
74,photo,0.17900137603282928,7,0.9681775740214756
74,art_painting,0.18735106608697347,7,0.9681775740214756
74,cartoon,0.4606229322297232,7,0.9681775740214756
74,sketch,0.1730246405516352,7,0.9681775740214756
75,photo,0.1793366904769625,7,0.9678853920527867
75,art_painting,0.18722370905535562,7,0.9678853920527867
75,cartoon,0.4597784536225455,7,0.9678853920527867
75,sketch,0.17366114258766174,7,0.9678853920527867
76,photo,0.17973110611949647,7,0.9675959859575544
76,art_painting,0.18691218963691167,7,0.9675959859575544
76,cartoon,0.4597363599709102,7,0.9675959859575544
76,sketch,0.17362034959452494,7,0.9675959859575544
77,photo,0.18093428441456386,7,0.9673113567488534
77,art_painting,0.18744369915553502,7,0.9673113567488534
77,cartoon,0.4585522540978023,7,0.9673113567488534
77,sketch,0.17306978574820928,7,0.9673113567488534
78,photo,0.18043327225106104,7,0.9670279792376927
78,art_painting,0.18694558313914708,7,0.9670279792376927
78,cartoon,0.4591894043343408,7,0.9670279792376927
78,sketch,0.17343174985476903,7,0.9670279792376927
79,photo,0.18011300904410227,7,0.9667466367994036
79,art_painting,0.18699966903243745,7,0.9667466367994036
79,cartoon,0.45865663460322786,7,0.9667466367994036
79,sketch,0.17423068519149507,7,0.9667466367994036
80,photo,0.17943782997982843,7,0.9664683427129473
80,art_painting,0.18728332008634294,7,0.9664683427129473
80,cartoon,0.45871531324727194,7,0.9664683427129473
80,sketch,0.17456351539918355,7,0.9664683427129473
81,photo,0.17936199264866964,7,0.966193173612867
81,art_painting,0.18682522007397243,7,0.966193173612867
81,cartoon,0.4593020336968558,7,0.966193173612867
81,sketch,0.17451072803565434,7,0.966193173612867
82,photo,0.17974691731589182,7,0.9659203290939331
82,art_painting,0.1867076520408903,7,0.9659203290939331
82,cartoon,0.45910580456256866,7,0.9659203290939331
82,sketch,0.17443961863006865,7,0.9659203290939331
83,photo,0.17927589799676621,7,0.9656512311526707
83,art_painting,0.18635416563068116,7,0.9656512311526707
83,cartoon,0.45984216247286114,7,0.9656512311526707
83,sketch,0.1745277483548437,7,0.9656512311526707
84,photo,0.17705939497266496,7,0.9653859479086739
84,art_painting,0.187076065157141,7,0.9653859479086739
84,cartoon,0.46103039171014515,7,0.9653859479086739
84,sketch,0.1748341598681041,7,0.9653859479086739
85,photo,0.17709950038364955,7,0.9651233639035907
85,art_painting,0.186755932867527,7,0.9651233639035907
85,cartoon,0.46078604459762573,7,0.9651233639035907
85,sketch,0.17535854982478277,7,0.9651233639035907
86,photo,0.1774644830397197,7,0.9648627298218864
86,art_painting,0.18677325546741486,7,0.9648627298218864
86,cartoon,0.46035992886338917,7,0.9648627298218864
86,sketch,0.1754023124064718,7,0.9648627298218864
87,photo,0.1790357040507453,7,0.9646040286336627
87,art_painting,0.18600371799298696,7,0.9646040286336627
87,cartoon,0.4598506029163088,7,0.9646040286336627
87,sketch,0.1751099984560694,7,0.9646040286336627
88,photo,0.17924813287598745,7,0.9643475072724479
88,art_painting,0.1860548992242132,7,0.9643475072724479
88,cartoon,0.45969168628965107,7,0.9643475072724479
88,sketch,0.1750052911894662,7,0.9643475072724479
89,photo,0.1799482979944774,7,0.9640933615820748
89,art_painting,0.18565289569752558,7,0.9640933615820748
89,cartoon,0.4594124044690813,7,0.9640933615820748
89,sketch,0.17498642099755152,7,0.9640933615820748
90,photo,0.18030321172305516,7,0.9638415234429496
90,art_painting,0.185524297612054,7,0.9638415234429496
